     27.0000000     9.8694172709e+03     2.3000000000e+01     4.6826833893e+03                  inf
     28.0000000     9.8743429633e+03     2.3000000000e+01     4.7886243274e+03                  inf
     29.0000000     9.8966315147e+03     2.3000000000e+01     5.2728136867e+03                  inf
     30.0000000     9.9028978326e+03     2.3000000000e+01     5.4124987275e+03                  inf
     31.0000000     9.9060844766e+03     2.3000000000e+01     5.4905074530e+03                  inf
     32.0000000     9.9067114059e+03     2.3000000000e+01     5.5021625395e+03                  inf
     33.0000000     9.9494937627e+03     2.3000000000e+01     6.4722403495e+03                  inf
     34.0000000     9.9514787931e+03     2.3000000000e+01     6.5164570276e+03                  inf
     35.0000000     9.9533843038e+03     2.3000000000e+01     6.5562043114e+03                  inf
     36.0000000     9.9638971403e+03     2.3000000000e+01     6.8062766918e+03                  inf
     37.0000000     9.9673002792e+03     2.3000000000e+01     6.8902865043e+03                  inf
     38.0000000     9.9707684166e+03     2.3000000000e+01     6.9705091460e+03                  inf
     39.0000000     9.9754896070e+03     2.3000000000e+01     7.0704898625e+03                  inf
     40.0000000     9.9853261636e+03     2.3000000000e+01     7.3183152404e+03                  inf
     41.0000000     9.9879505672e+03     2.3000000000e+01     7.3804679675e+03                  inf
     42.0000000     9.9932786995e+03     2.3000000000e+01     7.5020467829e+03                  inf
     43.0000000     9.2329892057e+03     2.4000000000e+01     7.8237737153e+01                  inf
     44.0000000     9.2341740640e+03     2.4000000000e+01     1.0266181937e+02                  inf
     45.0000000     9.2445118420e+03     2.4000000000e+01     2.9049855160e+02                  inf
     46.0000000     9.2505679354e+03     2.4000000000e+01     4.0649908780e+02                  inf
     47.0000000     9.2509026176e+03     2.4000000000e+01     4.2033871676e+02                  inf
     48.0000000     9.2594309027e+03     2.4000000000e+01     5.7630643306e+02                  inf
     49.0000000     9.2664229937e+03     2.4000000000e+01     7.1843624909e+02                  inf
     50.0000000     9.2681093918e+03     2.4000000000e+01     7.4639663660e+02                  inf
     51.0000000     9.2704182315e+03     2.4000000000e+01     7.9447852715e+02                  inf
     52.0000000     9.2714280485e+03     2.4000000000e+01     8.1445800318e+02                  inf
     53.0000000     9.2765218973e+03     2.4000000000e+01     9.1246122481e+02                  inf
     54.0000000     9.2803513968e+03     2.4000000000e+01     9.7882273511e+02                  inf
     55.0000000     9.2897158760e+03     2.4000000000e+01     1.1705717215e+03                  inf
     56.0000000     9.2916565435e+03     2.4000000000e+01     1.2102289737e+03                  inf
     57.0000000     9.2952534263e+03     2.4000000000e+01     1.2767861277e+03                  inf
     58.0000000     9.3002963623e+03     2.4000000000e+01     1.3764950720e+03                  inf
     59.0000000     9.3081742815e+03     2.4000000000e+01     1.5323591130e+03                  inf
     60.0000000     9.3106818192e+03     2.4000000000e+01     1.5824120874e+03                  inf
     61.0000000     9.3178646865e+03     2.4000000000e+01     1.7281535841e+03                  inf
     62.0000000     9.3354001874e+03     2.4000000000e+01     2.0705082755e+03                  inf
     63.0000000     9.3450794819e+03     2.4000000000e+01     2.2743216729e+03                  inf
     64.0000000     9.3810737349e+03     2.4000000000e+01     3.0145033237e+03                  inf
     65.0000000     9.3835240839e+03     2.4000000000e+01     3.0702870283e+03                  inf
     66.0000000     9.3890751031e+03     2.4000000000e+01     3.1887413142e+03                  inf
     67.0000000     9.3993174594e+03     2.4000000000e+01     3.4043526058e+03                  inf
     68.0000000     9.4096442830e+03     2.4000000000e+01     3.6243504631e+03                  inf
     69.0000000     9.4147571234e+03     2.4000000000e+01     3.7264092039e+03                  inf
     70.0000000     9.4317512189e+03     2.4000000000e+01     4.1065170421e+03                  inf
     71.0000000     9.4325519035e+03     2.4000000000e+01     4.1220696475e+03                  inf
     72.0000000     9.4370459702e+03     2.4000000000e+01     4.2206250508e+03                  inf
     73.0000000     9.4560066215e+03     2.4000000000e+01     4.6285612062e+03                  inf
     74.0000000     9.4674443714e+03     2.4000000000e+01     4.8984431409e+03                  inf
     75.0000000     9.4707937364e+03     2.4000000000e+01     4.9782352458e+03                  inf
     76.0000000     9.4957640066e+03     2.4000000000e+01     5.5474471420e+03                  inf
     77.0000000     9.4973067960e+03     2.4000000000e+01     5.5865101697e+03                  inf
     78.0000000     9.5055835364e+03     2.4000000000e+01     5.7784336482e+03                  inf
     79.0000000     9.5080573538e+03     2.4000000000e+01     5.8305987871e+03                  inf
     80.0000000     9.5087235995e+03     2.4000000000e+01     5.8502524041e+03                  inf
     81.0000000     9.5362039675e+03     2.4000000000e+01     6.4984041825e+03                  inf
     82.0000000     9.5371736013e+03     2.4000000000e+01     6.5181215661e+03                  inf
     83.0000000     9.5411086293e+03     2.4000000000e+01     6.6202527617e+03                  inf
     84.0000000     9.5613781722e+03     2.4000000000e+01     7.1263081007e+03                  inf
     85.0000000     9.5677875840e+03     2.4000000000e+01     7.2766122467e+03                  inf
     86.0000000     9.5684949212e+03     2.4000000000e+01     7.2902165848e+03                  inf
     87.0000000     8.8599022999e+03     2.5000000000e+01     6.4431621089e+00                  inf
     88.0000000     8.8616907864e+03     2.5000000000e+01     3.6707268609e+01                  inf
     89.0000000     8.8673708211e+03     2.5000000000e+01     1.5053501219e+02                  inf
     90.0000000     8.8694186999e+03     2.5000000000e+01     1.9057286008e+02                  inf
     91.0000000     8.8751416614e+03     2.5000000000e+01     3.0850840942e+02                  inf
     92.0000000     8.8757284024e+03     2.5000000000e+01     3.1662035735e+02                  inf
     93.0000000     8.8894354375e+03     2.5000000000e+01     5.9448427403e+02                  inf
     94.0000000     8.8936653639e+03     2.5000000000e+01     6.7033587368e+02                  inf
     95.0000000     8.8937860131e+03     2.5000000000e+01     6.8064869703e+02                  inf
     96.0000000     8.8995870444e+03     2.5000000000e+01     7.9648824851e+02                  inf
     97.0000000     8.9064415800e+03     2.5000000000e+01     9.2450431631e+02                  inf
     98.0000000     8.9116135508e+03     2.5000000000e+01     1.0301672233e+03                  inf
     99.0000000     8.9208460548e+03     2.5000000000e+01     1.2187000553e+03                  inf
    100.0000000     8.9285564508e+03     2.5000000000e+01     1.3804947269e+03                  inf
    101.0000000     8.9421664624e+03     2.5000000000e+01     1.6604335425e+03                  inf
    102.0000000     8.9497793605e+03     2.5000000000e+01     1.8161917344e+03                  inf
    103.0000000     8.9560972141e+03     2.5000000000e+01     1.9564954664e+03                  inf
    104.0000000     8.9585699905e+03     2.5000000000e+01     2.0007653278e+03                  inf
    105.0000000     8.9633926699e+03     2.5000000000e+01     2.1045023893e+03                  inf
    106.0000000     8.9681330152e+03     2.5000000000e+01     2.2046443759e+03                  inf
    107.0000000     8.9694982353e+03     2.5000000000e+01     2.2324369887e+03                  inf
    108.0000000     8.9701199422e+03     2.5000000000e+01     2.2524128690e+03                  inf
    109.0000000     8.9718555454e+03     2.5000000000e+01     2.2843152027e+03                  inf
    110.0000000     8.9914062374e+03     2.5000000000e+01     2.7025355235e+03                  inf
    111.0000000     8.9957137958e+03     2.5000000000e+01     2.7947000111e+03                  inf
    112.0000000     8.9966077812e+03     2.5000000000e+01     2.8102398549e+03                  inf
    113.0000000     9.0091539553e+03     2.5000000000e+01     3.0842339597e+03                  inf
    114.0000000     9.0105935411e+03     2.5000000000e+01     3.1145623903e+03                  inf
    115.0000000     9.0120880635e+03     2.5000000000e+01     3.1506424866e+03                  inf
    116.0000000     9.0130962926e+03     2.5000000000e+01     3.1727085515e+03                  inf
    117.0000000     9.0169210128e+03     2.5000000000e+01     3.2624479340e+03                  inf
    118.0000000     9.0177961803e+03     2.5000000000e+01     3.2844208609e+03                  inf
    119.0000000     9.0361861423e+03     2.5000000000e+01     3.6925005826e+03                  inf
    120.0000000     9.0381676278e+03     2.5000000000e+01     3.7366679822e+03                  inf
    121.0000000     9.0406190877e+03     2.5000000000e+01     3.7866199728e+03                  inf
    122.0000000     9.0456503059e+03     2.5000000000e+01     3.9048929566e+03                  inf
    123.0000000     9.0489430862e+03     2.5000000000e+01     3.9705126266e+03                  inf
    124.0000000     9.0565850632e+03     2.5000000000e+01     4.1485774130e+03                  inf
    125.0000000     9.0632828181e+03     2.5000000000e+01     4.2983639315e+03                  inf
    126.0000000     9.0642209137e+03     2.5000000000e+01     4.3304000322e+03                  inf
    127.0000000     9.0666334573e+03     2.5000000000e+01     4.3787743566e+03                  inf
    128.0000000     9.0687376444e+03     2.5000000000e+01     4.4228859855e+03                  inf
    129.0000000     9.0700744777e+03     2.5000000000e+01     4.4603862961e+03                  inf
    130.0000000     9.0756000413e+03     2.5000000000e+01     4.5942591141e+03                  inf
    131.0000000     9.0915084214e+03     2.5000000000e+01     4.9561278005e+03                  inf
    132.0000000     9.0988480150e+03     2.5000000000e+01     5.1386929483e+03                  inf
    133.0000000     9.1016505554e+03     2.5000000000e+01     5.2001384285e+03                  inf
    134.0000000     9.1068433649e+03     2.5000000000e+01     5.3302667523e+03                  inf
    135.0000000     9.1099144551e+03     2.5000000000e+01     5.3962367096e+03                  inf
    136.0000000     9.1326399529e+03     2.5000000000e+01     5.9543274308e+03                  inf
    137.0000000     9.1351847335e+03     2.5000000000e+01     6.0141033973e+03                  inf
    138.0000000     9.1410105456e+03     2.5000000000e+01     6.1586113462e+03                  inf
    139.0000000     9.1536375965e+03     2.5000000000e+01     6.4785132556e+03                  inf
    140.0000000     9.1592850046e+03     2.5000000000e+01     6.6222691817e+03                  inf
    141.0000000     9.1666211385e+03     2.5000000000e+01     6.7964990484e+03                  inf
    142.0000000     9.1713084363e+03     2.5000000000e+01     6.9225092304e+03                  inf
    143.0000000     9.1790042412e+03     2.5000000000e+01     7.1283151714e+03                  inf
    144.0000000     9.1803487949e+03     2.5000000000e+01     7.1624427421e+03                  inf
    145.0000000     9.1929016414e+03     2.5000000000e+01     7.4884185883e+03                  inf
    146.0000000     9.2001350203e+03     2.5000000000e+01     7.6762313051e+03                  inf
    147.0000000     9.2042602735e+03     2.5000000000e+01     7.7885817128e+03                  inf
    148.0000000     8.5319977237e+03     2.6000000000e+01     2.7050530595e+02                  inf
    149.0000000     8.5335553196e+03     2.6000000000e+01     3.0046932326e+02                  inf
    150.0000000     8.5349260578e+03     2.6000000000e+01     3.3652026449e+02                  inf
    151.0000000     8.5405367878e+03     2.6000000000e+01     4.4239441093e+02                  inf
    152.0000000     8.5552052450e+03     2.6000000000e+01     7.5642433302e+02                  inf
    153.0000000     8.5586527101e+03     2.6000000000e+01     8.2843829891e+02                  inf
    154.0000000     8.5646487696e+03     2.6000000000e+01     9.4844984064e+02                  inf
    155.0000000     8.5689590327e+03     2.6000000000e+01     1.0341530171e+03                  inf
    156.0000000     8.5734075292e+03     2.6000000000e+01     1.1383377057e+03                  inf
    157.0000000     8.5756314205e+03     2.6000000000e+01     1.1845923857e+03                  inf
    158.0000000     8.5777569319e+03     2.6000000000e+01     1.2262566896e+03                  inf
    159.0000000     8.5927148938e+03     2.6000000000e+01     1.5365573473e+03                  inf
    160.0000000     8.5933417357e+03     2.6000000000e+01     1.5634892152e+03                  inf
    161.0000000     8.6004711821e+03     2.6000000000e+01     1.7064040413e+03                  inf
    162.0000000     8.6045039756e+03     2.6000000000e+01     1.7986350209e+03                  inf
    163.0000000     8.6059968854e+03     2.6000000000e+01     1.8369423085e+03                  inf
    164.0000000     8.6169546385e+03     2.6000000000e+01     2.0645133181e+03                  inf
    165.0000000     8.6208393767e+03     2.6000000000e+01     2.1582621002e+03                  inf
    166.0000000     8.6216633915e+03     2.6000000000e+01     2.1765507608e+03                  inf
    167.0000000     8.6242874118e+03     2.6000000000e+01     2.2306004949e+03                  inf
    168.0000000     8.6297399704e+03     2.6000000000e+01     2.3486832765e+03                  inf
    169.0000000     8.6319673149e+03     2.6000000000e+01     2.3985534905e+03                  inf
    170.0000000     8.6391128508e+03     2.6000000000e+01     2.5543231791e+03                  inf
    171.0000000     8.6396807391e+03     2.6000000000e+01     2.5784909305e+03                  inf
    172.0000000     8.6455276630e+03     2.6000000000e+01     2.7088824959e+03                  inf
    173.0000000     8.6497071290e+03     2.6000000000e+01     2.7962088183e+03                  inf
    174.0000000     8.6662280885e+03     2.6000000000e+01     3.1665134575e+03                  inf
    175.0000000     8.6759071125e+03     2.6000000000e+01     3.3942323984e+03                  inf
    176.0000000     8.6785431096e+03     2.6000000000e+01     3.4627357188e+03                  inf
    177.0000000     8.6866490855e+03     2.6000000000e+01     3.6422538518e+03                  inf
    178.0000000     8.6869631175e+03     2.6000000000e+01     3.6541956442e+03                  inf
    179.0000000     8.6885007944e+03     2.6000000000e+01     3.6824977298e+03                  inf
    180.0000000     8.6918364203e+03     2.6000000000e+01     3.7641077025e+03                  inf
    181.0000000     8.6989351507e+03     2.6000000000e+01     3.9344877026e+03                  inf
    182.0000000     8.7013640012e+03     2.6000000000e+01     3.9943830373e+03                  inf
    183.0000000     8.7042929905e+03     2.6000000000e+01     4.0545785499e+03                  inf
    184.0000000     8.7051077017e+03     2.6000000000e+01     4.0823656736e+03                  inf
    185.0000000     8.7079896381e+03     2.6000000000e+01     4.1422100218e+03                  inf
    186.0000000     8.7094628819e+03     2.6000000000e+01     4.1863490570e+03                  inf
    187.0000000     8.7106819178e+03     2.6000000000e+01     4.2143896644e+03                  inf
    188.0000000     8.7147699281e+03     2.6000000000e+01     4.3060917500e+03                  inf
    189.0000000     8.7223873325e+03     2.6000000000e+01     4.4841459179e+03                  inf
    190.0000000     8.7230952452e+03     2.6000000000e+01     4.5025098560e+03                  inf
    191.0000000     8.7244574220e+03     2.6000000000e+01     4.5326056885e+03                  inf
    192.0000000     8.7251466600e+03     2.6000000000e+01     4.5486098038e+03                  inf
    193.0000000     8.7326426137e+03     2.6000000000e+01     4.7441676313e+03                  inf
    194.0000000     8.7345945933e+03     2.6000000000e+01     4.7825482627e+03                  inf
    195.0000000     8.7402996704e+03     2.6000000000e+01     4.9230496230e+03                  inf
    196.0000000     8.7481313292e+03     2.6000000000e+01     5.1264914026e+03                  inf
    197.0000000     8.7494230963e+03     2.6000000000e+01     5.1543259672e+03                  inf
    198.0000000     8.7517146785e+03     2.6000000000e+01     5.2062942394e+03                  inf
    199.0000000     8.7542835959e+03     2.6000000000e+01     5.2745032300e+03                  inf
    200.0000000     8.7587215952e+03     2.6000000000e+01     5.3804892033e+03                  inf
    201.0000000     8.7607912401e+03     2.6000000000e+01     5.4347639992e+03                  inf
    202.0000000     8.7618824499e+03     2.6000000000e+01     5.4665725324e+03                  inf
    203.0000000     8.7669971745e+03     2.6000000000e+01     5.5942617594e+03                  inf
    204.0000000     8.7719889039e+03     2.6000000000e+01     5.7226193404e+03                  inf
    205.0000000     8.7730200666e+03     2.6000000000e+01     5.7464992337e+03                  inf
    206.0000000     8.7742490905e+03     2.6000000000e+01     5.7644960988e+03                  inf
    207.0000000     8.7760517441e+03     2.6000000000e+01     5.8167227015e+03                  inf
    208.0000000     8.7809506328e+03     2.6000000000e+01     5.9483385073e+03                  inf
    209.0000000     8.7848273558e+03     2.6000000000e+01     6.0464474077e+03                  inf
    210.0000000     8.7991834810e+03     2.6000000000e+01     6.4222376741e+03                  inf
    211.0000000     8.8047260004e+03     2.6000000000e+01     6.5664966135e+03                  inf
    212.0000000     8.8104905778e+03     2.6000000000e+01     6.7161918360e+03                  inf
    213.0000000     8.8165570194e+03     2.6000000000e+01     6.8728912332e+03                  inf
    214.0000000     8.8180066852e+03     2.6000000000e+01     6.9146470141e+03                  inf
    215.0000000     8.8300054615e+03     2.6000000000e+01     7.2346129469e+03                  inf
    216.0000000     8.8413392641e+03     2.6000000000e+01     7.5484665762e+03                  inf
    217.0000000     8.8496767435e+03     2.6000000000e+01     7.7728019015e+03                  inf
    218.0000000     8.2056488464e+03     2.7000000000e+01     5.4474830240e+01                  inf
    219.0000000     8.2080928092e+03     2.7000000000e+01     1.0436631894e+02                  inf
    220.0000000     8.2099617856e+03     2.7000000000e+01     1.4646629513e+02                  inf
    221.0000000     8.2147065828e+03     2.7000000000e+01     2.4616175750e+02                  inf
    222.0000000     8.2319323319e+03     2.7000000000e+01     6.1459736308e+02                  inf
    223.0000000     8.2528934801e+03     2.7000000000e+01     1.0705029380e+03                  inf
    224.0000000     8.2542754314e+03     2.7000000000e+01     1.0966427309e+03                  inf
    225.0000000     8.2552678740e+03     2.7000000000e+01     1.1224130353e+03                  inf
    226.0000000     8.2601875301e+03     2.7000000000e+01     1.2265190352e+03                  inf
    227.0000000     8.2758759743e+03     2.7000000000e+01     1.5843956780e+03                  inf
    228.0000000     8.2889136300e+03     2.7000000000e+01     1.8706690974e+03                  inf
    229.0000000     8.2927663003e+03     2.7000000000e+01     1.9644510779e+03                  inf
    230.0000000     8.3121264246e+03     2.7000000000e+01     2.4006679195e+03                  inf
    231.0000000     8.3171712009e+03     2.7000000000e+01     2.5144973907e+03                  inf
    232.0000000     8.3215247196e+03     2.7000000000e+01     2.6125986483e+03                  inf
    233.0000000     8.3295110435e+03     2.7000000000e+01     2.8026424370e+03                  inf
    234.0000000     8.3306037338e+03     2.7000000000e+01     2.8366359533e+03                  inf
    235.0000000     8.3339806453e+03     2.7000000000e+01     2.9065158793e+03                  inf
    236.0000000     8.3362488377e+03     2.7000000000e+01     2.9605137398e+03                  inf
    237.0000000     8.3446958803e+03     2.7000000000e+01     3.1604596091e+03                  inf
    238.0000000     8.3567220824e+03     2.7000000000e+01     3.4442609776e+03                  inf
    239.0000000     8.3592676033e+03     2.7000000000e+01     3.5080934745e+03                  inf
    240.0000000     8.3610375569e+03     2.7000000000e+01     3.5504735529e+03                  inf
    241.0000000     8.3676366173e+03     2.7000000000e+01     3.7165544464e+03                  inf
    242.0000000     8.3797489494e+03     2.7000000000e+01     4.0048606380e+03                  inf
    243.0000000     8.3836923636e+03     2.7000000000e+01     4.1002838161e+03                  inf
    244.0000000     8.3854741897e+03     2.7000000000e+01     4.1404660490e+03                  inf
    245.0000000     8.3862242500e+03     2.7000000000e+01     4.1647184675e+03                  inf
    246.0000000     8.3876030648e+03     2.7000000000e+01     4.1988669618e+03                  inf
    247.0000000     8.3892352104e+03     2.7000000000e+01     4.2345405984e+03                  inf
    248.0000000     8.3964719434e+03     2.7000000000e+01     4.4128929415e+03                  inf
    249.0000000     8.4027510375e+03     2.7000000000e+01     4.5701802462e+03                  inf
    250.0000000     8.4174720117e+03     2.7000000000e+01     4.9424603944e+03                  inf
    251.0000000     8.4186486041e+03     2.7000000000e+01     4.9746534011e+03                  inf
    252.0000000     8.4217327612e+03     2.7000000000e+01     5.0572830437e+03                  inf
    253.0000000     8.4459210606e+03     2.7000000000e+01     5.6863358845e+03                  inf
    254.0000000     8.4466541048e+03     2.7000000000e+01     5.7126037724e+03                  inf
    255.0000000     8.4554406804e+03     2.7000000000e+01     5.9346641270e+03                  inf
    256.0000000     8.4566202875e+03     2.7000000000e+01     5.9725063213e+03                  inf
    257.0000000     8.4644950859e+03     2.7000000000e+01     6.1828744151e+03                  inf
    258.0000000     8.4652861229e+03     2.7000000000e+01     6.2001109120e+03                  inf
    259.0000000     8.4663980882e+03     2.7000000000e+01     6.2222189159e+03                  inf
    260.0000000     8.4720949314e+03     2.7000000000e+01     6.3881353216e+03                  inf
    261.0000000     8.4877959758e+03     2.7000000000e+01     6.8127241486e+03                  inf
    262.0000000     8.4904160112e+03     2.7000000000e+01     6.8927914907e+03                  inf
    263.0000000     8.5013679941e+03     2.7000000000e+01     7.1822140900e+03                  inf
    264.0000000     8.5019990818e+03     2.7000000000e+01     7.2027824942e+03                  inf
    265.0000000     8.5108801115e+03     2.7000000000e+01     7.4624833585e+03                  inf
    266.0000000     8.5139486093e+03     2.7000000000e+01     7.5408838452e+03                  inf
    267.0000000     8.5168724046e+03     2.7000000000e+01     7.6307263715e+03                  inf
    268.0000000     7.9172057642e+03     2.8000000000e+01     1.5425397401e+02                  inf
    269.0000000     7.9254945651e+03     2.8000000000e+01     3.4221357212e+02                  inf
    270.0000000     7.9382258753e+03     2.8000000000e+01     6.2450553383e+02                  inf
    271.0000000     7.9419994322e+03     2.8000000000e+01     7.1433915201e+02                  inf
    272.0000000     7.9549097598e+03     2.8000000000e+01     1.0042051795e+03                  inf
    273.0000000     7.9575590112e+03     2.8000000000e+01     1.0582370529e+03                  inf
    274.0000000     7.9625832621e+03     2.8000000000e+01     1.1707664970e+03                  inf
    275.0000000     7.9707629966e+03     2.8000000000e+01     1.3606923618e+03                  inf
    276.0000000     7.9728383748e+03     2.8000000000e+01     1.4144797721e+03                  inf
    277.0000000     7.9744727623e+03     2.8000000000e+01     1.4504560312e+03                  inf
    278.0000000     7.9791978187e+03     2.8000000000e+01     1.5623725968e+03                  inf
    279.0000000     7.9817152167e+03     2.8000000000e+01     1.6143178036e+03                  inf
    280.0000000     7.9824959881e+03     2.8000000000e+01     1.6242639606e+03                  inf
    281.0000000     7.9882218357e+03     2.8000000000e+01     1.7704991597e+03                  inf
    282.0000000     7.9920526352e+03     2.8000000000e+01     1.8503250548e+03                  inf
    283.0000000     7.9927427684e+03     2.8000000000e+01     1.8685290678e+03                  inf
    284.0000000     7.9939275544e+03     2.8000000000e+01     1.9041915838e+03                  inf
    285.0000000     8.0245256411e+03     2.8000000000e+01     2.6272859249e+03                  inf
    286.0000000     8.0259769720e+03     2.8000000000e+01     2.6645022510e+03                  inf
    287.0000000     8.0309024081e+03     2.8000000000e+01     2.7725700354e+03                  inf
    288.0000000     8.0326228849e+03     2.8000000000e+01     2.8266374782e+03                  inf
    289.0000000     8.0336103668e+03     2.8000000000e+01     2.8383654800e+03                  inf
    290.0000000     8.0375655264e+03     2.8000000000e+01     2.9442329792e+03                  inf
    291.0000000     8.0463885759e+03     2.8000000000e+01     3.1622319582e+03                  inf
    292.0000000     8.0538085018e+03     2.8000000000e+01     3.3387752817e+03                  inf
    293.0000000     8.0628944508e+03     2.8000000000e+01     3.5705284368e+03                  inf
    294.0000000     8.0759418171e+03     2.8000000000e+01     3.8982225811e+03                  inf
    295.0000000     8.0859089802e+03     2.8000000000e+01     4.1421968931e+03                  inf
    296.0000000     8.0926725540e+03     2.8000000000e+01     4.3221410616e+03                  inf
    297.0000000     8.0942125619e+03     2.8000000000e+01     4.3569010829e+03                  inf
    298.0000000     8.0947360626e+03     2.8000000000e+01     4.3687289703e+03                  inf
    299.0000000     8.0970427539e+03     2.8000000000e+01     4.4252931102e+03                  inf
    300.0000000     8.1297447761e+03     2.8000000000e+01     5.2982047514e+03                  inf
    301.0000000     8.1384381697e+03     2.8000000000e+01     5.5266969822e+03                  inf
    302.0000000     8.1401498765e+03     2.8000000000e+01     5.5802989467e+03                  inf
    303.0000000     8.1432953564e+03     2.8000000000e+01     5.6683849219e+03                  inf
    304.0000000     8.1437500551e+03     2.8000000000e+01     5.6784102333e+03                  inf
    305.0000000     8.1502461544e+03     2.8000000000e+01     5.8482558128e+03                  inf
    306.0000000     8.1599342267e+03     2.8000000000e+01     6.1241178500e+03                  inf
    307.0000000     8.1625523255e+03     2.8000000000e+01     6.1885174080e+03                  inf
    308.0000000     8.1633619306e+03     2.8000000000e+01     6.2181882926e+03                  inf
    309.0000000     8.1699280340e+03     2.8000000000e+01     6.4044837730e+03                  inf
    310.0000000     8.1876485331e+03     2.8000000000e+01     6.8904044240e+03                  inf
    311.0000000     8.1914729861e+03     2.8000000000e+01     7.0046152515e+03                  inf
    312.0000000     8.1946318790e+03     2.8000000000e+01     7.1062387465e+03                  inf
    313.0000000     8.2053987554e+03     2.8000000000e+01     7.4181036630e+03                  inf
    314.0000000     8.2081395147e+03     2.8000000000e+01     7.4882465660e+03                  inf
    315.0000000     8.2099167319e+03     2.8000000000e+01     7.5462420264e+03                  inf
    316.0000000     8.2147798311e+03     2.8000000000e+01     7.6846928204e+03                  inf
    317.0000000     7.6434165695e+03     2.9000000000e+01     1.4277275333e+02                  inf
    318.0000000     7.6476714091e+03     2.9000000000e+01     2.4644123905e+02                  inf
    319.0000000     7.6515030090e+03     2.9000000000e+01     3.2842670292e+02                  inf
    320.0000000     7.6522631851e+03     2.9000000000e+01     3.4637645558e+02                  inf
    321.0000000     7.6525685924e+03     2.9000000000e+01     3.5878461402e+02                  inf
    322.0000000     7.6553811805e+03     2.9000000000e+01     4.1416931267e+02                  inf
    323.0000000     7.6585478173e+03     2.9000000000e+01     4.9634221376e+02                  inf
    324.0000000     7.6607198548e+03     2.9000000000e+01     5.3637365991e+02                  inf
    325.0000000     7.6611354280e+03     2.9000000000e+01     5.5626885176e+02                  inf
    326.0000000     7.6671460568e+03     2.9000000000e+01     6.8662568860e+02                  inf
    327.0000000     7.6694895597e+03     2.9000000000e+01     7.4277364862e+02                  inf
    328.0000000     7.6706272493e+03     2.9000000000e+01     7.6835491426e+02                  inf
    329.0000000     7.6727909727e+03     2.9000000000e+01     8.1869750604e+02                  inf
    330.0000000     7.6767410405e+03     2.9000000000e+01     9.1224441768e+02                  inf
    331.0000000     7.6784813692e+03     2.9000000000e+01     9.5648655556e+02                  inf
    332.0000000     7.6826303634e+03     2.9000000000e+01     1.0485948842e+03                  inf
    333.0000000     7.6834107375e+03     2.9000000000e+01     1.0704386775e+03                  inf
    334.0000000     7.6855944262e+03     2.9000000000e+01     1.1244575481e+03                  inf
    335.0000000     7.6868295826e+03     2.9000000000e+01     1.1446405229e+03                  inf
    336.0000000     7.6925161192e+03     2.9000000000e+01     1.2782754399e+03                  inf
    337.0000000     7.7016344873e+03     2.9000000000e+01     1.5002396571e+03                  inf
    338.0000000     7.7041867263e+03     2.9000000000e+01     1.5605437539e+03                  inf
    339.0000000     7.7055079663e+03     2.9000000000e+01     1.5884344859e+03                  inf
    340.0000000     7.7105268205e+03     2.9000000000e+01     1.7187335160e+03                  inf
    341.0000000     7.7116284815e+03     2.9000000000e+01     1.7401966875e+03                  inf
